type,context,contains_logging
j,cdqndmmmmmjmmdmnmnnjmdmdnidnnjnnnndndnmnnndmgmnnmkmnmnjmjgmnmkmmnjm,0
g,cdqndmmmmmjmmdmnmnnjmdmdnidnnjnnnndndnmnnndmgmnnmkmnmnjmjgmnm,0
k,cdqndmmmmmjmmdmnmnnjmdmdnidnnjnnnndndnmnnndmgmnnmkmnmnjmjgmnmkmmn,0
j,cdqndmmmmmjmmdmnmnnjmdmdnidnnjnnnndndnmnnndmgmnnmkmnmnjmjgmnmkmmnjm,0
d,cdqndmmmmmjmmdmnmnnjmdmdnidnnjnnnndndnmnnndmgmnnmkmnmnjmjgmnmkmmnjmmdndm,0
d,cdqndmmmmmjmmdmnmnnjmdmdnidnnjnnnndndnmnnndmgmnnmkmnmnjmjgmnmkmmnjmmdndm,0
i,cdqndmmmmmjmmdmnmnnjmdmdnidnnjnnnndndnmnnndmgmnnmkmnmnjmjgmnmkmmnjmmdndmidnm,0
d,cdqndmmmmmjmmdmnmnnjmdmdnidnnjnnnndndnmnnndmgmnnmkmnmnjmjgmnmkmmnjmmdndmidnm,0
d,cdqndmmmmmjmmdmnmnnjmdmdnidnnjnnnndndnmnnndmgmnnmkmnmnjmjgmnmkmmnjmmdndmidnmdmn,0
d,cdqndmmmmmjmmdmnmnnjmdmdnidnnjnnnndndnmnnndmgmnnmkmnmnjmjgmnmkmmnjmmdndmidnmdmndn,0
d,cdqndmmmmmjmmdmnmnnjmdmdnidnnjnnnndndnmnnndmgmnnmkmnmnjmjgmnmkmmnjmmdndmidnmdmndnddnu,0
d,cdqndmmmmmjmmdmnmnnjmdmdnidnnjnnnndndnmnnndmgmnnmkmnmnjmjgmnmkmmnjmmdndmidnmdmndnddn,0
c,ccqnq,0
c,cqn,0
c,cqn,0
c,cqn,0
c,ccmncwqnnnmqq,0
c,cmncwqnnnmq,0
c,cwqnnn,0
c,cmncwqnnnmq,0
c,cwqnnn,0
c,cwqnnn,0
c,cegmnnndnmnkun,0
e,cegmnnndnmnkun,0
g,cegmnnndnmn,0
d,cegmnnndn,0
k,cegmnnndnmnkun,0
c,cgqkdnnmmnq,0
g,cgq,0
k,cgqkdnnmmnq,0
d,cgqkdnn,0
c,cndmmnmnnmmdmndmndndnmjunindunjunnddnuniunmmmjmmdqnjdnmmmnmnmmmmnmmmmnmnnmnnmmmmnmmnmmnmmmmmndnmnmnmmdmnmmnqnnn,0
d,cndm,0
d,cndmmnmnnmmdmn,0
d,cndmmnmnnmmdmndmndndnmjunindunjunnddnuniunmmmjmmdqn,0
d,cndmmnmnnmmdmndmndndnmjun,0
d,cndmmnmnnmmdmndmndndnm,0
j,cndmmnmnnmmdmndmndndnmjun,0
i,cndmmnmnnmmdmndmndndnmjunindun,0
d,cndmmnmnnmmdmndmndndnmjunindun,0
j,cndmmnmnnmmdmndmndndnmjunindunjunn,0
d,cndmmnmnnmmdmndmndndnmjunindunjunnddnuniunmmm,0
d,cndmmnmnnmmdmndmndndnmjunindunjunnddnun,0
i,cndmmnmnnmmdmndmndndnmjunindunjunnddnuniun,0
j,cndmmnmnnmmdmndmndndnmjunindunjunnddnuniunmmmjm,0
d,cndmmnmnnmmdmndmndndnmjunindunjunnddnuniunmmmjmmdqn,0
j,cndmmnmnnmmdmndmndndnmjunindunjunnddnuniunmmmjmmdqnjdnmmmnmnmmmmnmmmmnmnnmnnmmmmnmmnmmnmmmmmndnmnmnmmdmnmmnqnnn,0
d,cndmmnmnnmmdmndmndndnmjunindunjunnddnuniunmmmjmmdqnjdnm,0
d,cndmmnmnnmmdmndmndndnmjunindunjunnddnuniunmmmjmmdqnjdnmmmnmnmmmmnmmmmnmnnmnnmmmmnmmnmmnmmmmmndnmnmn,0
d,cndmmnmnnmmdmndmndndnmjunindunjunnddnuniunmmmjmmdqnjdnmmmnmnmmmmnmmmmnmnnmnnmmmmnmmnmmnmmmmmndnmnmnmmdmnm,0
c,cm,0
c,cdmmnmnnmmdmndmnmnqnnjdnmmmnmnmmmmnmmmnmnmnnmnnmmmmmnmmnmmmmmndnmnmnmmdmnmmnqnnn,0
d,cdm,0
d,cdmmnmnnmmdmn,0
d,cdmmnmnnmmdmndmnmnqnn,0
j,cdmmnmnnmmdmndmnmnqnnjdnmmmnmnmmmmnmmmnmnmnnmnnmmmmmnmmnmmmmmndnmnmnmmdmnmmnqnnn,0
d,cdmmnmnnmmdmndmnmnqnnjdnm,0
d,cdmmnmnnmmdmndmnmnqnnjdnmmmnmnmmmmnmmmnmnmnnmnnmmmmmnmmnmmmmmndnmnmn,0
d,cdmmnmnnmmdmndmnmnqnnjdnmmmnmnmmmmnmmmnmnmnnmnnmmmmmnmmnmmmmmndnmnmnmmdmnm,0
c,cmnmmnenmndnq,0
e,cmnmmnenmn,0
d,cmnmmnenmndn,0
c,cmndmnmmmnnmmnmnnndmmmmmmdbcgqnkuncnBmnmmmmnnnnq,0
d,cmndmn,0
d,cmndmnmmmnnmmnmnnndmmmmmm,0
d,cmndmnmmmnnmmnmnnndmmmmmmdbcgqnkuncnBmn,0
b,cmndmnmmmnnmmnmnnndmmmmmmdbcgqnkuncn,0
c,cgqnkun,0
g,cgqn,0
k,cgqnkun,0
c,cn,0
c,cgqnkun,0
g,cgqn,0
k,cgqnkun,0
c,cn,0
c,cmn,0
c,cmndnnunqn,0
d,cmndnnun,0
c,cmnmengmnkdnjunjmnmnnnnq,0
e,cmnmengmnkdnjunjmnmnnnn,0
g,cmnmengmn,0
k,cmnmengmnkdnjun,0
d,cmnmengmnkdn,0
j,cmnmengmnkdnjun,0
j,cmnmengmnkdnjunjmnmnnnn,0
c,cmnenmnnmnmnnnnn,0
e,cmnenmnnmnmnnnnn,0
c,cmnqn,0
c,cmnenmnnmnemmnnnn,0
e,cmnenmnnmnemmnnnn,0
e,cmnenmnnmnemmnnnn,0
c,cqnnnn,0
c,cqn,0
c,cmmmmmnmnmnddmnnjmnnjdmnnnnjmnnnnmedmmdnmnnddmnmnjmnmndntimnjmnnmnn,0
d,cmmmmmnmnmnddmnnjmnn,0
d,cmmmmmnmnmnddmnn,0
j,cmmmmmnmnmnddmnnjmnn,0
j,cmmmmmnmnmnddmnnjmnnjdmnnnnjmnnnn,0
d,cmmmmmnmnmnddmnnjmnnjdmnnnn,0
j,cmmmmmnmnmnddmnnjmnnjdmnnnnjmnnnn,0
e,cmmmmmnmnmnddmnnjmnnjdmnnnnjmnnnnmedmmdnmnnddmnmnjmnmndntimnjmnnmnn,0
d,cmmmmmnmnmnddmnnjmnnjdmnnnnjmnnnnmedmmdnmnn,0
d,cmmmmmnmnmnddmnnjmnnjdmnnnnjmnnnnmedmmdnmnn,0
d,cmmmmmnmnmnddmnnjmnnjdmnnnnjmnnnnmedmmdnmnnddmnmnjmnmndntimnjmnnmnn,0
d,cmmmmmnmnmnddmnnjmnnjdmnnnnjmnnnnmedmmdnmnnddmnmn,0
j,cmmmmmnmnmnddmnnjmnnjdmnnnnjmnnnnmedmmdnmnnddmnmnjmnmn,0
d,cmmmmmnmnmnddmnnjmnnjdmnnnnjmnnnnmedmmdnmnnddmnmnjmnmndnt,0
i,cmmmmmnmnmnddmnnjmnnjdmnnnnjmnnnnmedmmdnmnnddmnmnjmnmndntimn,0
j,cmmmmmnmnmnddmnnjmnnjdmnnnnjmnnnnmedmmdnmnnddmnmnjmnmndntimnjmnn,0
c,cmmnmmdnmngmnnkunimnnnmndnunmnnmnmnjmngmnnkunmndunmmmnnnmmdmnndnmninnmnq,0
d,cmmnmmdnmngmnnkun,0
g,cmmnmmdnmngmnn,0
k,cmmnmmdnmngmnnkun,0
i,cmmnmmdnmngmnnkunimnnnmndnunmnnmnmn,0
d,cmmnmmdnmngmnnkunimnnnmndnun,0
j,cmmnmmdnmngmnnkunimnnnmndnunmnnmnmnjmngmnnkunmndunmmmnn,0
g,cmmnmmdnmngmnnkunimnnnmndnunmnnmnmnjmngmnn,0
k,cmmnmmdnmngmnnkunimnnnmndnunmnnmnmnjmngmnnkun,0
d,cmmnmmdnmngmnnkunimnnnmndnunmnnmnmnjmngmnnkunmndun,0
d,cmmnmmdnmngmnnkunimnnnmndnunmnnmnmnjmngmnnkunmndunmmmnnnmmdmnn,0
d,cmmnmmdnmngmnnkunimnnnmndnunmnnmnmnjmngmnnkunmndunmmmnnnmmdmnndnmn,0
i,cmmnmmdnmngmnnkunimnnnmndnunmnnmnmnjmngmnnkunmndunmmmnnnmmdmnndnmninnmn,0
c,cmmmmmnmmnmmdmnnnmmnjmdnmnnmjmndnmnmmnndndndndnemndnmnnmsddnmmndnunmnnmnmnqn,0
d,cmmmmmnmmnmmdmnnnmmn,0
j,cmmmmmnmmnmmdmnnnmmnjm,0
d,cmmmmmnmmnmmdmnnnmmnjmdnmnnm,0
j,cmmmmmnmmnmmdmnnnmmnjmdnmnnmjmndnmnmmnndndndndnemndnmnnmsddnmmndnunmnnmnm,0
d,cmmmmmnmmnmmdmnnnmmnjmdnmnnmjmndnmnmmnndndndndnemndnmnnms,0
d,cmmmmmnmmnmmdmnnnmmnjmdnmnnmjmndnmnmmnndndndndnemndnmnnms,0
d,cmmmmmnmmnmmdmnnnmmnjmdnmnnmjmndnmnmmnndndn,0
d,cmmmmmnmmnmmdmnnnmmnjmdnmnnmjmndnmnmmnndndndndn,0
d,cmmmmmnmmnmmdmnnnmmnjmdnmnnmjmndnmnmmnndndndndn,0
e,cmmmmmnmmnmmdmnnnmmnjmdnmnnmjmndnmnmmnndndndndnemndnmnnms,0
d,cmmmmmnmmnmmdmnnnmmnjmdnmnnmjmndnmnmmnndndndndnemndnmnnms,0
d,cmmmmmnmmnmmdmnnnmmnjmdnmnnmjmndnmnmmnndndndndnemndnmnnmsddnmmndnunmnnmnm,0
d,cmmmmmnmmnmmdmnnnmmnjmdnmnnmjmndnmnmmnndndndndnemndnmnnmsddnmmn,0
d,cmmmmmnmmnmmdmnnnmmnjmdnmnnmjmndnmnmmnndndndndnemndnmnnmsddnmmndnun,0
c,cgnnmnennkx,0
g,cgnnmnenn,0
e,cgnnmnenn,0
k,cgnnmnennkx,0
c,cnnnnnmnq,0
c,cdmnjmmnnnmenmnnndnqn,0
d,cdmn,0
j,cdmnjm,0
e,cdmnjmmnnnmenmnn,0
d,cdmnjmmnnnmenmnnndn,0
c,cdnqdmnmnndnqq,0
d,cdnq,0
d,cdnqdmn,0
d,cdnqdmnmnndnq,0
c,cdnqndmnmnndnqnu,0
d,cdnqn,0
d,cdnqndmn,0
d,cdnqndmnmnndnqn,0
c,cdmnmdnmndnmdmnndnnnnnqn,0
d,cdmn,0
d,cdmnmdnmndnm,0
d,cdmnmdnmndnm,0
d,cdmnmdnmndnmdmnndnnnnn,0
d,cdmnmdnmndnmdmnndnnnnn,0
c,cgmnkqnnnmnndqdnmnjmnnmnq,0
g,cgmn,0
k,cgmnkqnn,0
d,cgmnkqnnnmnndq,0
d,cgmnkqnnnmnndqdnmn,0
j,cgmnkqnnnmnndqdnmnjmn,0
c,cmnnemmnnmnmnndtidtjmnitimnimnimnimnndnnnnnninmnmnmnnmnjmmnnnnnnnnmnndnnnnnnnq,0
e,cmnnemmnnmnmnndtidtjmnitimnimnimnimnndnnnnnninmnmnmnnmnjmmnnnnnnnn,0
d,cmnnemmnnmnmnndt,0
i,cmnnemmnnmnmnndtidtjmn,0
d,cmnnemmnnmnmnndtidt,0
j,cmnnemmnnmnmnndtidtjmn,0
i,cmnnemmnnmnmnndtidtjmnit,0
i,cmnnemmnnmnmnndtidtjmnitimn,0
i,cmnnemmnnmnmnndtidtjmnitimnimn,0
i,cmnnemmnnmnmnndtidtjmnitimnimnimn,0
i,cmnnemmnnmnmnndtidtjmnitimnimnimnimnndnnnnnn,0
d,cmnnemmnnmnmnndtidtjmnitimnimnimnimnndnnnnnn,0
i,cmnnemmnnmnmnndtidtjmnitimnimnimnimnndnnnnnninmnmnmnnmn,0
j,cmnnemmnnmnmnndtidtjmnitimnimnimnimnndnnnnnninmnmnmnnmnjmmn,0
d,cmnnemmnnmnmnndtidtjmnitimnimnimnimnndnnnnnninmnmnmnnmnjmmnnnnnnnnmnndnnn,0
c,cdnmmemndnmnnmjmmmmmmmmmnmnmmmmmmmmddmjmDmdmddedmnmndmndnmnimnjmmdmdmdmdnimndmdmdmnm,0
d,cdnmmemn,0
e,cdnmmemn,0
d,cdnmmemndnmnnm,0
j,cdnmmemndnmnnmjm,0
d,cdnmmemndnmnnmjmmmmmmmmmnmnmmmmmmmmddm,0
d,cdnmmemndnmnnmjmmmmmmmmmnmnmmmmmmmmddm,0
j,cdnmmemndnmnnmjmmmmmmmmmnmnmmmmmmmmddmjmDmdmddedmnmndmndnmnimnjmmdmdmdmdnimn,0
d,cdnmmemndnmnnmjmmmmmmmmmnmnmmmmmmmmddmjmDmdm,0
d,cdnmmemndnmnnmjmmmmmmmmmnmnmmmmmmmmddmjmDmdmddedmnmndmndnmnimnjmmdmdmdmdnimn,0
d,cdnmmemndnmnnmjmmmmmmmmmnmnmmmmmmmmddmjmDmdmddedmnmndmndnmnimnjmmdmdmdmdn,0
e,cdnmmemndnmnnmjmmmmmmmmmnmnmmmmmmmmddmjmDmdmddedmnmndmndnmnimnjmmdm,0
d,cdnmmemndnmnnmjmmmmmmmmmnmnmmmmmmmmddmjmDmdmddedmnmndmndnmnimnjmmdm,0
d,cdnmmemndnmnnmjmmmmmmmmmnmnmmmmmmmmddmjmDmdmddedmnmndmndnmnimnjm,0
d,cdnmmemndnmnnmjmmmmmmmmmnmnmmmmmmmmddmjmDmdmddedmnmndmndnmn,0
i,cdnmmemndnmnnmjmmmmmmmmmnmnmmmmmmmmddmjmDmdmddedmnmndmndnmnimn,0
j,cdnmmemndnmnnmjmmmmmmmmmnmnmmmmmmmmddmjmDmdmddedmnmndmndnmnimnjm,0
d,cdnmmemndnmnnmjmmmmmmmmmnmnmmmmmmmmddmjmDmdmddedmnmndmndnmnimnjmmdm,0
d,cdnmmemndnmnnmjmmmmmmmmmnmnmmmmmmmmddmjmDmdmddedmnmndmndnmnimnjmmdmdm,0
d,cdnmmemndnmnnmjmmmmmmmmmnmnmmmmmmmmddmjmDmdmddedmnmndmndnmnimnjmmdmdmdmdn,0
d,cdnmmemndnmnnmjmmmmmmmmmnmnmmmmmmmmddmjmDmdmddedmnmndmndnmnimnjmmdmdmdmdn,0
i,cdnmmemndnmnnmjmmmmmmmmmnmnmmmmmmmmddmjmDmdmddedmnmndmndnmnimnjmmdmdmdmdnimn,0
d,cdnmmemndnmnnmjmmmmmmmmmnmnmmmmmmmmddmjmDmdmddedmnmndmndnmnimnjmmdmdmdmdnimndmdmdmnm,0
d,cdnmmemndnmnnmjmmmmmmmmmnmnmmmmmmmmddmjmDmdmddedmnmndmndnmnimnjmmdmdmdmdnimndmdm,0
d,cdnmmemndnmnnmjmmmmmmmmmnmnmmmmmmmmddmjmDmdmddedmnmndmndnmnimnjmmdmdmdmdnimndmdmdmn,0
c,cdnjmn,0
d,cdn,0
j,cdnjmn,0
c,cnnem,0
e,cnnem,0
c,cdmndnnennmq,0
d,cdmndnnennm,0
d,cdmndnn,0
e,cdmndnnenn,0
c,cqnn,0
c,cqn,0
c,cqnn,0
c,cmnfnmnmqnn,0
f,cmnfnmnm,0
c,cgdnmnnnqkduq,0
g,cgdnmnnnq,0
d,cgdn,0
k,cgdnmnnnqkduq,0
d,cgdnmnnnqkdu,0
c,cgmnnnqkduq,0
g,cgmnnnq,0
k,cgmnnnqkduq,0
d,cgmnnnqkdu,0
c,cmmndnengdnnnkmmndnengdnnnkmmndnnnengdnnnkmq,0
d,cmmndnengdnnnkm,0
e,cmmndnengdnnnkm,0
g,cmmndnengdnnn,0
d,cmmndnengdnnn,0
k,cmmndnengdnnnkm,0
d,cmmndnengdnnnkmmndnengdnnnkm,0
e,cmmndnengdnnnkmmndnengdnnnkm,0
g,cmmndnengdnnnkmmndnengdnnn,0
d,cmmndnengdnnnkmmndnengdnnn,0
k,cmmndnengdnnnkmmndnengdnnnkm,0
d,cmmndnengdnnnkmmndnengdnnnkmmndnnnengdnnnkm,0
e,cmmndnengdnnnkmmndnengdnnnkmmndnnnengdnnnkm,0
g,cmmndnengdnnnkmmndnengdnnnkmmndnnnengdnnn,0
d,cmmndnengdnnnkmmndnengdnnnkmmndnnnengdnnn,0
k,cmmndnengdnnnkmmndnengdnnnkmmndnnnengdnnnkm,0
c,cwmngmnqkmnnq,0
g,cwmngmnq,0
k,cwmngmnqkmnnq,0
c,cmndngnkdqnjqidqjqgndqjqkndqnjq,0
d,cmndngnkdqnjq,0
g,cmndngn,0
k,cmndngnkdqnjq,0
d,cmndngnkdqn,0
j,cmndngnkdqnjq,0
i,cmndngnkdqnjqidqjq,0
d,cmndngnkdqnjqidq,0
j,cmndngnkdqnjqidqjq,0
g,cmndngnkdqnjqidqjqgndqjq,0
d,cmndngnkdqnjqidqjqgndq,0
j,cmndngnkdqnjqidqjqgndqjq,0
k,cmndngnkdqnjqidqjqgndqjqkndqnjq,0
d,cmndngnkdqnjqidqjqgndqjqkndqn,0
j,cmndngnkdqnjqidqjqgndqjqkndqnjq,0
c,cmdnminmjmmnghnnmndnmndnnqkdnq,0
d,cmdnm,0
i,cmdnminm,0
j,cmdnminmjm,0
g,cmdnminmjmmnghnnmndnmndnnq,0
h,cmdnminmjmmnghnn,0
d,cmdnminmjmmnghnnmndnm,0
d,cmdnminmjmmnghnnmndnmndn,0
k,cmdnminmjmmnghnnmndnmndnnqkdnq,0
d,cmdnminmjmmnghnnmndnmndnnqkdn,0
c,cgmnnqkq,0
g,cgmnnq,0
k,cgmnnqkq,0
c,cgmnnnqkq,0
g,cgmnnnq,0
k,cgmnnnqkq,0
c,cmnghnnmnnnqknq,0
g,cmnghnnmnnnq,0
h,cmnghnn,0
k,cmnghnnmnnnqknq,0
c,cgmnnnmnmnkwdnnnqjnnqdqjq,0
g,cgmnnnmnmn,0
k,cgmnnnmnmnkwdnnnqjnnq,0
d,cgmnnnmnmnkwdnnnq,0
j,cgmnnnmnmnkwdnnnqjnnq,0
d,cgmnnnmnmnkwdnnnqjnnqdq,0
j,cgmnnnmnmnkwdnnnqjnnqdqjq,0
c,cmndnunmndnmnenndntdnmndnnjnnn,0
d,cmndnun,0
d,cmndnunmndn,0
e,cmndnunmndnmnenndntdnmndnnjnnn,0
d,cmndnunmndnmnenndnt,0
d,cmndnunmndnmnenndntdnmndnn,0
d,cmndnunmndnmnenndntdnmndnn,0
j,cmndnunmndnmnenndntdnmndnnjnnn,0
c,cmmdnmndqdnnmmminmmnmjmmmmmngnnnkqgnqkq,0
d,cmmdn,0
d,cmmdnmndq,0
d,cmmdnmndqdnnmmm,0
i,cmmdnmndqdnnmmminmmnm,0
j,cmmdnmndqdnnmmminmmnmjmmm,0
g,cmmdnmndqdnnmmminmmnmjmmmmmngnnn,0
k,cmmdnmndqdnnmmminmmnmjmmmmmngnnnkq,0
g,cmmdnmndqdnnmmminmmnmjmmmmmngnnnkqgnq,0
k,cmmdnmndqdnnmmminmmnmjmmmmmngnnnkqgnqkq,0
c,cdmndqnjqn,0
d,cdmn,0
d,cdmndqn,0
j,cdmndqnjqn,0
c,cdqnjmnmnnq,0
d,cdqn,0
j,cdqnjmnmnnq,0
c,cdqnjmnmnnq,0
d,cdqn,0
j,cdqnjmnmnnq,0
c,cdqnmnnennnnnq,0
d,cdqn,0
e,cdqnmnnennnnn,0
c,cqnnn,0
c,cdnnminminmjmqn,0
d,cdnnm,0
i,cdnnminm,0
i,cdnnminminm,0
j,cdnnminminmjm,0
c,cmnqnn,0
c,cmdnmndqnnnq,0
d,cmdnmn,0
d,cmdnmndqnnn,0
c,cmndmnmndmnnmnnmnnnmnnnnq,0
d,cmndmn,0
d,cmndmnmndmnn,0
c,cmnmndqndqmndqmndmnnmnnndnnqmnmmnngmnndmnqnkq,0
d,cmnmndqn,0
d,cmnmndqndq,0
d,cmnmndqndqmndq,0
d,cmnmndqndqmndqmndmnn,0
d,cmnmndqndqmndqmndmnnmnnndnnq,0
g,cmnmndqndqmndqmndmnnmnnndnnqmnmmnngmnndmnqn,0
d,cmnmndqndqmndqmndmnnmnnndnnqmnmmnngmnndmn,0
k,cmnmndqndqmndqmndmnnmnnndnnqmnmmnngmnndmnqnkq,0
c,cqn,0
c,cmndmnnmndmnmnmnmnnnmnnnnq,0
d,cmndmnn,0
d,cmndmnnmndmn,0
c,cmnmndqdmnnmnmnmnnndnqmnmnmmngmnmndmnqnkq,0
d,cmnmndq,0
d,cmnmndqdmnn,0
d,cmnmndqdmnnmnmnmnnndnq,0
g,cmnmndqdmnnmnmnmnnndnqmnmnmmngmnmndmnqn,0
d,cmnmndqdmnnmnmnmnnndnqmnmnmmngmnmndmn,0
k,cmnmndqdmnnmnmnmnnndnqmnmnmmngmnmndmnqnkq,0
c,cmnmnnmnngnmdgmngdnnnjnnnnlnkxkmdmnnjmnnnmnq,0
g,cmnmnnmnngnmdgmngdnnnjnnnnlnkx,0
d,cmnmnnmnngnmdgmngdnnnjnnnnlnkx,0
g,cmnmnnmnngnmdgmngdnnnjnnnnln,0
g,cmnmnnmnngnmdgmngdnnnjnnnn,0
d,cmnmnnmnngnmdgmngdnnn,0
j,cmnmnnmnngnmdgmngdnnnjnnnn,0
l,cmnmnnmnngnmdgmngdnnnjnnnnln,0
k,cmnmnnmnngnmdgmngdnnnjnnnnlnkx,0
k,cmnmnnmnngnmdgmngdnnnjnnnnlnkxkm,1
d,cmnmnnmnngnmdgmngdnnnjnnnnlnkxkmdmnn,0
j,cmnmnnmnngnmdgmngdnnnjnnnnlnkxkmdmnnjmnnn,0
c,cngqnkgnmnnqln,0
g,cngqn,0
k,cngqnkgnmnnqln,0
g,cngqnkgnmnnq,0
l,cngqnkgnmnnqln,0
c,cmnndmnnmnjmnqnn,0
d,cmnndmnnmn,0
j,cmnndmnnmnjmn,0
c,cdnqinqindnmdngnqkqjmndnnnqqingnqkqjq,0
d,cdnq,0
i,cdnqinq,0
i,cdnqinqindnmdngnqkqjmndnnnqq,0
d,cdnqinqindnm,0
d,cdnqinqindnmdngnqkq,0
g,cdnqinqindnmdngnq,0
k,cdnqinqindnmdngnqkq,0
j,cdnqinqindnmdngnqkqjmndnnnqq,0
d,cdnqinqindnmdngnqkqjmndnnnq,0
i,cdnqinqindnmdngnqkqjmndnnnqqingnqkq,0
g,cdnqinqindnmdngnqkqjmndnnnqqingnq,0
k,cdnqinqindnmdngnqkqjmndnnnqqingnqkq,0
j,cdnqinqindnmdngnqkqjmndnnnqqingnqkqjq,0
c,cddmdnqdnqnnq,0
d,cddm,0
d,cddm,0
d,cddmdnq,0
d,cddmdnqdnqnn,0
c,cgqnnkq,0
g,cgqnn,0
k,cgqnnkq,0
c,cmnnmnmnnmnqn,0
c,cmmmmmdmndmdmjmdynjmdymmnnmmmnnmdnjm,0
d,cmmmmmdmndmdmjmdyn,0
d,cmmmmmdmndmdm,0
d,cmmmmmdmndmdm,0
j,cmmmmmdmndmdmjmdyn,0
d,cmmmmmdmndmdmjmdy,0
j,cmmmmmdmndmdmjmdynjmdy,0
d,cmmmmmdmndmdmjmdynjmdy,0
d,cmmmmmdmndmdmjmdynjmdymmnnmmmnnmdn,0
j,cmmmmmdmndmdmjmdynjmdymmnnmmmnnmdnjm,0
c,cdnmemndqq,0
d,cdnm,0
e,cdnmemndq,0
d,cdnmemndq,0
c,cdnqiqjq,0
d,cdnq,0
i,cdnqiq,0
j,cdnqiqjq,0
c,cq,0
c,cq,0
c,cq,0
c,cq,0
c,cq,0
c,cq,0
c,cmmmmmcqcgmnqnnnkqmmnnnnnnnnnnn,0
c,cq,0
c,cgmnqnnnkq,0
g,cgmnqnnn,0
k,cgmnqnnnkq,0
c,cq,0
c,cgmnqnnnkq,0
g,cgmnqnnn,0
k,cgmnqnnnkq,0
c,cmdmdmmdmjmdndmiminmjmmmnmnmnndnndmmndmnndnnnnnnnnnnnnnjnnnnnnnnnnmdmnnnnnnnmdmnnnnnndmnnnnnnnnndnnnnnnnnnq,0
d,cmdm,0
d,cmdmdm,0
d,cmdmdmmdm,0
j,cmdmdmmdmjm,0
d,cmdmdmmdmjmdn,0
d,cmdmdmmdmjmdndm,0
i,cmdmdmmdmjmdndmim,0
i,cmdmdmmdmjmdndmiminm,0
j,cmdmdmmdmjmdndmiminmjm,0
d,cmdmdmmdmjmdndmiminmjmmmnmnmnndnn,0
d,cmdmdmmdmjmdndmiminmjmmmnmnmnndnndmmndmnndnnnnnnnnnnnnnjnnnnnnnnnn,0
d,cmdmdmmdmjmdndmiminmjmmmnmnmnndnndmmndmnndnnnnnnnnnnnnn,0
d,cmdmdmmdmjmdndmiminmjmmmnmnmnndnndmmndmnndnn,0
j,cmdmdmmdmjmdndmiminmjmmmnmnmnndnndmmndmnndnnnnnnnnnnnnnjnnnnnnnnnn,0
d,cmdmdmmdmjmdndmiminmjmmmnmnmnndnndmmndmnndnnnnnnnnnnnnnjnnnnnnnnnnmdmnnnnnnn,0
d,cmdmdmmdmjmdndmiminmjmmmnmnmnndnndmmndmnndnnnnnnnnnnnnnjnnnnnnnnnnmdmnnnnnnnmdmnnnnnn,0
d,cmdmdmmdmjmdndmiminmjmmmnmnmnndnndmmndmnndnnnnnnnnnnnnnjnnnnnnnnnnmdmnnnnnnnmdmnnnnnndmnnnnnnnnn,0
d,cmdmdmmdmjmdndmiminmjmmmnmnmnndnndmmndmnndnnnnnnnnnnnnnjnnnnnnnnnnmdmnnnnnnnmdmnnnnnndmnnnnnnnnndnnnnnnnnn,0
c,cdqinmjmmdnmdnnnn,0
d,cdq,0
i,cdqinm,0
j,cdqinmjm,0
d,cdqinmjmmdnm,0
d,cdqinmjmmdnmdnnnn,0
c,cmnnndqq,0
d,cmnnndq,0
c,cqnn,0
c,cdqdmnjmq,0
d,cdq,0
d,cdqdmn,0
j,cdqdmnjm,0
c,cmnnnnq,0
c,cnnnnnnnnndynn,0
d,cnnnnnnnnndy,0
c,cdqmmdmmnmnmnnemndm,0
d,cdq,0
d,cdqmmdm,0
e,cdqmmdmmnmnmnnemndm,0
d,cdqmmdmmnmnmnnemndm,0
c,cmngmnkmndmdundunmnmmnnnddnnqjmndmjnnnq,0
g,cmngmn,0
k,cmngmnkmn,0
d,cmngmnkmndm,0
d,cmngmnkmndmdun,0
d,cmngmnkmndmdundun,0
d,cmngmnkmndmdundunmnmmnnnddnnq,0
d,cmngmnkmndmdundunmnmmnnnddnn,0
j,cmngmnkmndmdundunmnmmnnnddnnqjmn,0
d,cmngmnkmndmdundunmnmmnnnddnnqjmndm,0
j,cmngmnkmndmdundunmnmmnnnddnnqjmndmjn,0
c,cmngmnkmndmmnnnmnnndyq,0
g,cmngmn,0
k,cmngmnkmn,0
d,cmngmnkmndm,0
d,cmngmnkmndmmnnnmnnndy,0
c,cdmdmmnjmngmnkmnmndnnmjmnnq,0
d,cdm,0
d,cdmdmmn,0
j,cdmdmmnjmngmnkmnmndnnmjm,0
g,cdmdmmnjmngmn,0
k,cdmdmmnjmngmnkmn,0
d,cdmdmmnjmngmnkmnmndnnm,0
j,cdmdmmnjmngmnkmnmndnnmjm,0
c,cmndmnmnnnnnddnnmjmnnnnnq,0
d,cmndmn,0
d,cmndmnmnnnnnddnnm,0
d,cmndmnmnnnnnddnn,0
j,cmndmnmnnnnnddnnmjmnnn,0
c,cmnnnqnnnnnnn,0
c,cdnqdmdmnmnnmndqjmnmnmnnnnnmndmnnnnnmnndnmjmdnnq,0
d,cdnq,0
d,cdnqdm,0
d,cdnqdmdmnmnnmndq,0
d,cdnqdmdmnmnnmndq,0
j,cdnqdmdmnmnnmndqjmn,0
d,cdnqdmdmnmnnmndqjmnmnmnnnnnmndmnnnnnmnn,0
